parametro,id4cast
p1,0.539395194
p1,0.536207938
p1,0.532171208
p1,0.511897286
p1,0.515848613
p1,0.518129799
p1,0.522105629
p1,0.55116248
p1,0.517355946
p1,0.521776241
p1,0.511613395
p1,0.542877415
p1,0.546063452
p1,0.524612375
p1,0.527637521
p1,0.526345741
p1,0.526588521
p1,0.534736747
p1,0.540611639
p1,0.531771085
p1,0.536413601
p1,0.529514351
p1,0.527593646
p1,0.530582857
p1,0.528856998
p1,0.524788087
p1,0.525102777
p1,0.502355558
p1,0.05494456
p1,0.531872369
p1,0.523687342
p1,0.518401475
p1,0.5234353
p1,0.514734133
p1,0.52786482
p1,0.535497584
p1,0.053204969
p1,0.539170434
p1,0.524789319
p1,0.529609525
p1,0.528742248
p1,0.520219661
p1,0.054477952
p1,0.539329277
p1,0.532457774
p1,0.532613358
p1,0.053005092
p1,0.052492299
p1,0.526504898
p1,0.523285058
p1,0.530714842
p1,0.536832999
p1,0.55560971
p1,0.537553365
p1,0.516915987
p1,0.550218133
p1,0.052271689
p1,0.524297876
p1,0.551438901
p1,0.544724672
p1,0.519294028
p1,0.530625897
p1,0.537449225
p1,0.052511321
p1,0.539592284
p1,0.524604779
p1,0.531358599
p1,0.540996066
p1,0.538533354
p1,0.521418004
p1,0.534477127
p1,0.514409738
p1,0.052508223
p1,0.534952303
p1,0.542905515
p1,0.052613399
p1,0.5246059
p1,0.531866983
p1,0.523869315
p1,0.520614588
p1,0.540383554
p1,0.518088599
p1,0.540093437
p1,0.534861308
p1,0.530297604
p1,0.534980396
p1,0.537627525
p1,0.522428914
p1,0.529372603
p1,0.541064588
p1,0.534149864
p1,0.534283611
p1,0.532004885
p1,0.535033683
p1,0.526387294
p1,0.533906745
p1,0.535851594
p1,0.524455764
p1,0.550358473
p1,0.532347639
p1,0.54371152
p1,0.535599976
p1,0.526321078
p1,0.522552922
p1,0.535573548
p1,0.539821031
p1,0.529765258
p1,0.546283238
p1,0.516241738
p1,0.533851213
p1,0.052580938
p1,0.054171443
p1,0.546817599
p1,0.521137188
p1,0.514811572
p1,0.529853716
p1,0.513648146
p1,0.053223437
p1,0.53586801
p1,0.520253187
p1,0.536150281
p1,0.541947606
p1,0.054186062
p1,0.529756677
p1,0.524077685
p1,0.52995368
p1,0.052468041
p1,0.53717914
p1,0.053070692
p1,0.531347648
p1,0.537980244
p1,0.526408195
p1,0.534724099
p1,0.051792777
p1,0.52019564
p1,0.051768267
p1,0.543513634
p1,0.522039324
p1,0.519362661
p1,0.526745959
p1,0.51828037
p1,0.53420688
p1,0.536173569
p1,0.537557763
p1,0.526904647
p1,0.524852278
p1,0.538854496
p1,0.534632398
p1,0.528211139
p1,0.543530185
p1,0.5436814
p1,0.530883758
p1,0.518572271
p1,0.533095029
p1,0.517427037
p1,0.52391462
p1,0.52682013
p1,0.523158431
p1,0.552899306
p1,0.535035725
p1,0.530526437
p1,0.541095861
p1,0.523139375
p1,0.540708037
p1,0.533593764
p1,0.524918509
p1,0.527609608
p1,0.526500438
p1,0.541634572
p1,0.528620316
p1,0.519447822
p1,0.531601268
p1,0.555451767
p1,0.053629464
p1,0.051393498
p1,0.549815023
p1,0.520593061
p1,0.526499412
p1,0.533493188
p1,0.532226044
p1,0.537733058
p1,0.529339958
p1,0.05183002
p1,0.005153583
p1,0.535827148
p1,0.541867869
p1,0.520837023
p1,0.514917563
p1,0.531792593
p1,0.53499979
p1,0.534346038
p1,0.532574781
p1,0.054780439
p1,0.539202873
p1,0.530162681
p1,0.544814848
p1,0.509778875
p1,0.534987839
p1,0.52557773
p1,0.512707975
p1,0.526468089
p1,0.543426397
p1,0.052614013
p1,0.53167117
p1,0.544853572
p1,0.513835394
p1,0.054029991
p1,0.532239233
p1,0.541313595
p1,0.523070832
p1,0.523167233
p1,0.005163126
p1,0.524323202
p1,0.53643113
p1,0.529864381
p1,0.530977643
p1,0.535670252
p1,0.530743367
p1,0.530619993
p1,0.051877268
p1,0.534006547
p1,0.538280933
p1,0.054082541
p1,0.523984272
p1,0.537652148
p1,0.541578009
p1,0.054199268
p1,0.00518938
p1,0.530406949
p1,0.522353623
p1,0.053277325
p1,0.525542668
p1,0.545304712
p1,0.524317168
p1,0.532380456
p1,0.053132255
p1,0.526396063
p1,0.538925141
p1,0.529780892
p1,0.542298544
p1,0.532179048
p1,0.5354699
p1,0.537418733
p1,0.531173914
p1,0.528979026
p1,0.522059696
p1,0.5473033
p1,0.543252964
p1,0.524182995
p1,0.531611233
p1,0.052561566
p1,0.537395757
p1,0.517904832
p1,0.528822015
p1,0.536316229
p1,0.521138146
p1,0.530894564
p1,0.537418733
p1,0.52315617
p1,0.535199968
p1,0.540781899
p1,0.541277061
p1,0.053691661
p1,0.536051042
p1,0.528394909
p1,0.538417995
p1,0.524583745
p1,0.545503046
p1,0.532427019
p1,0.551473776
p1,0.534109158
p1,0.531946278
p1,0.052850085
p1,0.542291064
p1,0.527973333
p1,0.54186805
p1,0.529744759
p1,0.522742988
p1,0.529211519
p1,0.0518242
p1,0.527711021
p1,0.51753506
p1,0.528644618
p1,0.53472353
p1,0.542834246
p1,0.53487832
p1,0.529483859
p1,0.525575901
p1,0.517991423
p1,0.527479389
p1,0.516753019
p1,0.509834123
p1,0.528366502
p1,0.530946386
p1,0.535734196
p1,0.532840285
p1,0.528849308
p1,0.531494214
p1,0.550102898
p1,0.51674922
p1,0.545912527
p1,0.533630731
p1,0.536954152
p1,0.532317528
p1,0.510536591
p1,0.540712493
p1,0.525283427
p1,0.529789316
p1,0.052537245
p1,0.529054777
p1,0.527163348
p1,0.539772403
p1,0.525159262
p1,0.528957346
p1,0.533818134
p1,0.528180212
p1,0.543830271
p1,0.520891573
p1,0.511770683
p1,0.553019215
p1,0.529153932
p1,0.054090213
p1,0.525919808
p1,0.545725352
p1,0.529857496
p1,0.514948439
p1,0.052900136
p1,0.524069644
p1,0.52163881
p1,0.532210574
p1,0.534009058
p1,0.513032833
p1,0.523570996
p1,0.520227368
p1,0.525981209
p1,0.532713185
p1,0.515555394
p1,0.536644435
p1,0.530208298
p1,0.525916386
p1,0.535114771
p1,0.053237029
p1,0.517807517
p1,0.542858625
p1,0.527681492
p1,0.534143055
p1,0.528736174
p1,0.526178842
p1,0.531011905
p1,0.539174993
p1,0.520831094
p1,0.532747907
p1,0.535998
p1,0.521008575
p1,0.533731434
p1,0.53965929
p1,0.51442388
p1,0.518293874
p1,0.005022932
p1,0.053741144
p1,0.521625302
p1,0.538571503
p1,0.530677518
p1,0.527535236
p1,0.532502747
p1,0.527787588
p1,0.052589875
p1,0.054616436
p1,0.523943078
p1,0.005280007
p1,0.532704758
p1,0.535639757
p1,0.539127774
p1,0.052251928
p1,0.542934591
p1,0.514373382
p1,0.534366641
p1,0.535122601
p1,0.529502033
p1,0.533326874
p1,0.540466632
p1,0.517865635
p1,0.528684403
p1,0.533082389
p1,0.528854479
p1,0.537946449
p1,0.522617919
p1,0.518744576
p1,0.526071002
p1,0.552647418
p1,0.543009736
p1,0.532625878
p1,0.527124229
p1,0.534336675
p1,0.516996986
p1,0.052557646
p1,0.525228502
p1,0.534438445
p1,0.054472305
p1,0.527985232
p1,0.053083454
p1,0.524852278
p1,0.500670453
p1,0.536608838
p1,0.537635622
p1,0.532773972
p1,0.520337881
p1,0.538093095
p1,0.552359734
p1,0.536032138
p1,0.053145197
p1,0.529502033
p1,0.526457618
p1,0.533920264
p1,0.053152052
p1,0.530545746
p1,0.534901087
p1,0.53893123
p1,0.529647266
p1,0.536843598
p1,0.519051471
p1,0.530659212
p1,0.528836168
p1,0.538333964
p1,0.052568503
p1,0.525662006
p1,0.527279273
p1,0.530979417
p1,0.053059494
p1,0.514212352
p1,0.520345912
p1,0.519736153
p1,0.535052628
p1,0.511346023
p1,0.543769722
p1,0.537340431
p1,0.053531179
p1,0.53252306
p1,0.54190923
p1,0.501885315
p1,0.541897158
p1,0.515118742
p1,0.540252402
p1,0.05173396
p1,0.542447577
p1,0.534537695
p1,0.526611236
p1,0.051821567
p1,0.052774664
p1,0.545413538
p1,0.540095657
p1,0.524546945
p1,0.529007279
p1,0.052667336
p1,0.529634261
p1,0.51882723
p1,0.538320298
p1,0.532211527
p1,0.506691539
p1,0.525833556
p1,0.545991439
p1,0.53075364
p1,0.533832187
p1,0.547395136
p1,0.52128676
p1,0.527036226
p1,0.531701949
p1,0.518631692
p1,0.530348086
p1,0.547149445
p1,0.529252683
p1,0.053250983
p1,0.550274097
p1,0.052760023
p1,0.550799657
p1,0.523607611
p1,0.534972582
p1,0.534475587
p1,0.52143249
p1,0.527469075
p1,0.536264448
p1,0.052325217
p1,0.530337114
p1,0.526155986
p1,0.51480237
p1,0.053735132
p1,0.536925737
p1,0.538163067
p1,0.523386792
p1,0.528000672
p1,0.519369173
p1,0.531541912
p1,0.519823041
p1,0.533808086
p1,0.52957598
p1,0.053133047
p1,0.526812605
p1,0.53102834
p1,0.054074472
p1,0.537150848
p1,0.53102834
p1,0.517820012
p1,0.526605351
p1,0.529905031
p1,0.501050708
p1,0.528073332
p1,0.535146229
p1,0.516842565
p1,0.522800212
p1,0.52314505
p1,0.536960061
p1,0.523650508
p1,0.523313884
p1,0.532019537
p1,0.543722778
p1,0.054459282
p1,0.53818234
p1,0.511626084
p1,0.522800215
p1,0.538387831
p1,0.55294701
p1,0.520121463
p1,0.52028283
p1,0.551804584
p1,0.523555362
p1,0.540234091
p1,0.52844129
p1,0.537113221
p1,0.539663258
p1,0.526686566
p1,0.541545277
p1,0.530470426
p1,0.546447474
p1,0.525441037
p1,0.521984691
p1,0.529972546
p1,0.540739647
p1,0.520311754
p1,0.529127578
p1,0.052796177
p1,0.522715821
p1,0.522839186
p1,0.005292995
p1,0.535904858
p1,0.526378553
p1,0.532954856
p1,0.521320815
p1,0.52290144
p1,0.541250539
p1,0.541947742
p1,0.525148652
p1,0.051865299
p1,0.052695685
p1,0.51646382
p1,0.528690945
p1,0.053103421
p1,0.522659453
p1,0.515982893
p1,0.544442926
p1,0.515051438
p1,0.053875291
p1,0.53451526
p1,0.519651822
p1,0.529762137
p1,0.533448913
p1,0.53139821
p1,0.520457115
p1,0.525481187
p1,0.552433491
p1,0.529202985
p1,0.533802136
